,time,on/off,cpu,mem,hdd
276515,480,1,0,27.19999999999868,128
276551,481,1,0,27.19999999999868,128
276587,482,1,0,27.19999999999868,128
276623,483,1,0,27.19999999999868,128
276659,484,1,0,27.19999999999868,128
276695,485,1,0,27.19999999999868,128
276731,486,1,0,27.19999999999868,128
276767,487,1,0,27.19999999999868,128
276803,488,1,0,27.19999999999868,128
276839,489,1,0,27.19999999999868,128
276875,490,1,0,27.19999999999868,128
276911,491,1,0,27.19999999999868,128
276947,492,1,0,27.19999999999868,128
276983,493,1,0,27.19999999999868,128
277019,494,1,0,27.19999999999868,128
277055,495,1,0,27.19999999999868,128
277091,496,1,0,27.19999999999868,128
277127,497,1,0,27.19999999999868,128
277163,498,1,0,27.19999999999868,128
277199,499,1,0,27.19999999999868,128
277235,500,1,0,27.19999999999868,128
277271,501,1,0,27.19999999999868,128
277307,502,1,0,27.19999999999868,128
277343,503,1,0,27.19999999999868,128
277379,504,1,0,27.19999999999868,128
277415,505,1,0,27.19999999999868,128
277451,506,1,0,27.19999999999868,128
277487,507,1,0,27.19999999999868,128
277523,508,1,0,27.19999999999868,128
277559,509,1,0,27.19999999999868,128
277595,510,1,0,27.19999999999868,128
277631,511,1,0,27.19999999999868,128
277667,512,1,0,27.19999999999868,128
277703,513,1,0,27.19999999999868,128
277739,514,1,0,27.19999999999868,128
277775,515,1,0,27.19999999999868,128
277811,516,1,0,27.19999999999868,128
277847,517,1,0,27.19999999999868,128
277883,518,1,0,27.19999999999868,128
277919,519,1,0,27.19999999999868,128
277955,520,1,0,27.19999999999868,128
277991,521,1,0,27.19999999999868,128
278027,522,1,0,27.19999999999868,128
278063,523,1,0,27.19999999999868,128
278099,524,1,0,27.19999999999868,128
278135,525,1,0,27.19999999999868,128
278171,526,1,0,27.19999999999868,128
278207,527,1,0,27.19999999999868,128
278243,528,1,0,27.19999999999868,128
278279,529,0,0,0.0,0
278315,530,1,30000,4000.0,128
278351,531,0,0,0.0,0
278387,532,1,30000,4000.0,128
278423,533,1,16500,2196.1599999999994,128
278459,534,0,0,0.0,0
278495,535,0,0,0.0,0
278531,536,0,0,0.0,0
278567,537,0,0,0.0,0
278603,538,0,0,0.0,0
278639,539,1,28500,3768.0,128
278675,540,0,0,0.0,0
278711,541,0,0,0.0,0
278747,542,0,0,0.0,0
278783,543,0,0,0.0,0
278819,544,0,0,0.0,0
278855,545,0,0,0.0,0
278891,546,0,0,0.0,0
278927,547,0,0,0.0,0
278963,548,0,0,0.0,0
278999,549,0,0,0.0,0
279035,550,0,0,0.0,0
279071,551,0,0,0.0,0
279107,552,0,0,0.0,0
279143,553,0,0,0.0,0
279179,554,0,0,0.0,0
279215,555,0,0,0.0,0
279251,556,0,0,0.0,0
279287,557,0,0,0.0,0
279323,558,0,0,0.0,0
279359,559,0,0,0.0,0
279395,560,0,0,0.0,0
279431,561,0,0,0.0,0
279467,562,0,0,0.0,0
279503,563,0,0,0.0,0
279539,564,0,0,0.0,0
279575,565,0,0,0.0,0
279611,566,0,0,0.0,0
279647,567,0,0,0.0,0
279683,568,0,0,0.0,0
279719,569,0,0,0.0,0
279755,570,0,0,0.0,0
279791,571,0,0,0.0,0
279827,572,0,0,0.0,0
279863,573,0,0,0.0,0
279899,574,0,0,0.0,0
279935,575,0,0,0.0,0
279971,576,0,0,0.0,0
280007,577,0,0,0.0,0
280043,578,0,0,0.0,0
280079,579,0,0,0.0,0
280115,580,0,0,0.0,0
280151,581,0,0,0.0,0
280187,582,0,0,0.0,0
280223,583,0,0,0.0,0
280259,584,0,0,0.0,0
280295,585,0,0,0.0,0
280331,586,0,0,0.0,0
280367,587,0,0,0.0,0
280403,588,0,0,0.0,0
280439,589,0,0,0.0,0
280475,590,0,0,0.0,0
280511,591,0,0,0.0,0
280547,592,0,0,0.0,0
280583,593,0,0,0.0,0
280619,594,0,0,0.0,0
280655,595,0,0,0.0,0
280691,596,0,0,0.0,0
280727,597,0,0,0.0,0
280763,598,0,0,0.0,0
280799,599,0,0,0.0,0
280835,600,0,0,0.0,0
280871,601,0,0,0.0,0
280907,602,0,0,0.0,0
280943,603,0,0,0.0,0
280979,604,0,0,0.0,0
281015,605,0,0,0.0,0
281051,606,0,0,0.0,0
281087,607,0,0,0.0,0
281123,608,0,0,0.0,0
281159,609,0,0,0.0,0
281195,610,0,0,0.0,0
281231,611,0,0,0.0,0
281267,612,0,0,0.0,0
281303,613,0,0,0.0,0
281339,614,0,0,0.0,0
281375,615,0,0,0.0,0
281411,616,0,0,0.0,0
281447,617,0,0,0.0,0
281483,618,0,0,0.0,0
281519,619,0,0,0.0,0
281555,620,0,0,0.0,0
281591,621,0,0,0.0,0
281627,622,0,0,0.0,0
281663,623,0,0,0.0,0
281699,624,0,0,0.0,0
281735,625,0,0,0.0,0
281771,626,0,0,0.0,0
281807,627,0,0,0.0,0
281843,628,0,0,0.0,0
281879,629,0,0,0.0,0
281915,630,0,0,0.0,0
281951,631,0,0,0.0,0
281987,632,0,0,0.0,0
282023,633,0,0,0.0,0
282059,634,0,0,0.0,0
282095,635,0,0,0.0,0
282131,636,0,0,0.0,0
282167,637,0,0,0.0,0
282203,638,0,0,0.0,0
282239,639,0,0,0.0,0
282275,640,0,0,0.0,0
282311,641,0,0,0.0,0
282347,642,0,0,0.0,0
282383,643,0,0,0.0,0
282419,644,0,0,0.0,0
282455,645,0,0,0.0,0
282491,646,0,0,0.0,0
282527,647,0,0,0.0,0
282563,648,0,0,0.0,0
282599,649,0,0,0.0,0
282635,650,0,0,0.0,0
282671,651,0,0,0.0,0
282707,652,0,0,0.0,0
282743,653,0,0,0.0,0
282779,654,0,0,0.0,0
282815,655,0,0,0.0,0
282851,656,0,0,0.0,0
282887,657,0,0,0.0,0
282923,658,0,0,0.0,0
282959,659,0,0,0.0,0
282995,660,0,0,0.0,0
283031,661,0,0,0.0,0
283067,662,0,0,0.0,0
283103,663,0,0,0.0,0
283139,664,0,0,0.0,0
283175,665,0,0,0.0,0
283211,666,0,0,0.0,0
283247,667,0,0,0.0,0
283283,668,0,0,0.0,0
283319,669,0,0,0.0,0
283355,670,0,0,0.0,0
283391,671,0,0,0.0,0
283427,672,0,0,0.0,0
283463,673,0,0,0.0,0
283499,674,0,0,0.0,0
283535,675,0,0,0.0,0
283571,676,0,0,0.0,0
283607,677,0,0,0.0,0
283643,678,0,0,0.0,0
283679,679,0,0,0.0,0
283715,680,0,0,0.0,0
283751,681,0,0,0.0,0
283787,682,0,0,0.0,0
283823,683,0,0,0.0,0
283859,684,0,0,0.0,0
283895,685,0,0,0.0,0
283931,686,0,0,0.0,0
283967,687,0,0,0.0,0
284003,688,0,0,0.0,0
284039,689,0,0,0.0,0
284075,690,0,0,0.0,0
284111,691,0,0,0.0,0
284147,692,0,0,0.0,0
284183,693,0,0,0.0,0
284219,694,0,0,0.0,0
284255,695,0,0,0.0,0
284291,696,0,0,0.0,0
284327,697,0,0,0.0,0
284363,698,0,0,0.0,0
284399,699,0,0,0.0,0
284435,700,0,0,0.0,0
284471,701,0,0,0.0,0
284507,702,0,0,0.0,0
284543,703,0,0,0.0,0
284579,704,0,0,0.0,0
284615,705,0,0,0.0,0
284651,706,0,0,0.0,0
284687,707,0,0,0.0,0
284723,708,0,0,0.0,0
284759,709,0,0,0.0,0
284795,710,0,0,0.0,0
284831,711,0,0,0.0,0
284867,712,0,0,0.0,0
284903,713,0,0,0.0,0
284939,714,0,0,0.0,0
284975,715,0,0,0.0,0
285011,716,0,0,0.0,0
285047,717,0,0,0.0,0
285083,718,0,0,0.0,0
285119,719,0,0,0.0,0
285155,720,0,0,0.0,0
285191,721,0,0,0.0,0
285227,722,0,0,0.0,0
285263,723,0,0,0.0,0
285299,724,0,0,0.0,0
285335,725,0,0,0.0,0
285371,726,0,0,0.0,0
285407,727,0,0,0.0,0
285443,728,0,0,0.0,0
285479,729,0,0,0.0,0
285515,730,0,0,0.0,0
285551,731,0,0,0.0,0
285587,732,0,0,0.0,0
285623,733,0,0,0.0,0
285659,734,0,0,0.0,0
285695,735,0,0,0.0,0
285731,736,0,0,0.0,0
285767,737,0,0,0.0,0
285803,738,0,0,0.0,0
285839,739,0,0,0.0,0
285875,740,0,0,0.0,0
285911,741,0,0,0.0,0
285947,742,0,0,0.0,0
285983,743,0,0,0.0,0
286019,744,0,0,0.0,0
286055,745,0,0,0.0,0
286091,746,0,0,0.0,0
286127,747,0,0,0.0,0
286163,748,0,0,0.0,0
286199,749,0,0,0.0,0
286235,750,0,0,0.0,0
286271,751,0,0,0.0,0
286307,752,0,0,0.0,0
286343,753,0,0,0.0,0
286379,754,0,0,0.0,0
286415,755,0,0,0.0,0
286451,756,0,0,0.0,0
286487,757,0,0,0.0,0
286523,758,0,0,0.0,0
286559,759,0,0,0.0,0
286595,760,0,0,0.0,0
286631,761,0,0,0.0,0
286667,762,0,0,0.0,0
286703,763,0,0,0.0,0
286739,764,0,0,0.0,0
286775,765,0,0,0.0,0
286811,766,0,0,0.0,0
286847,767,0,0,0.0,0
286883,768,0,0,0.0,0
286919,769,0,0,0.0,0
286955,770,0,0,0.0,0
286991,771,0,0,0.0,0
287027,772,0,0,0.0,0
287063,773,0,0,0.0,0
287099,774,0,0,0.0,0
287135,775,0,0,0.0,0
287171,776,0,0,0.0,0
287207,777,0,0,0.0,0
287243,778,0,0,0.0,0
287279,779,0,0,0.0,0
287315,780,0,0,0.0,0
287351,781,0,0,0.0,0
287387,782,0,0,0.0,0
287423,783,0,0,0.0,0
287459,784,0,0,0.0,0
287495,785,0,0,0.0,0
287531,786,0,0,0.0,0
287567,787,0,0,0.0,0
287603,788,0,0,0.0,0
287639,789,0,0,0.0,0
287675,790,0,0,0.0,0
287711,791,0,0,0.0,0
287747,792,0,0,0.0,0
287783,793,0,0,0.0,0
287819,794,0,0,0.0,0
287855,795,0,0,0.0,0
287891,796,0,0,0.0,0
287927,797,0,0,0.0,0
287963,798,0,0,0.0,0
287999,799,0,0,0.0,0
288035,800,0,0,0.0,0
288071,801,0,0,0.0,0
288107,802,0,0,0.0,0
288143,803,0,0,0.0,0
288179,804,0,0,0.0,0
288215,805,0,0,0.0,0
288251,806,0,0,0.0,0
288287,807,0,0,0.0,0
288323,808,0,0,0.0,0
288359,809,0,0,0.0,0
288395,810,0,0,0.0,0
288431,811,0,0,0.0,0
288467,812,0,0,0.0,0
288503,813,0,0,0.0,0
288539,814,0,0,0.0,0
288575,815,0,0,0.0,0
288611,816,0,0,0.0,0
288647,817,0,0,0.0,0
288683,818,0,0,0.0,0
288719,819,0,0,0.0,0
288755,820,0,0,0.0,0
288791,821,0,0,0.0,0
288827,822,0,0,0.0,0
288863,823,0,0,0.0,0
288899,824,0,0,0.0,0
288935,825,0,0,0.0,0
288971,826,0,0,0.0,0
289007,827,0,0,0.0,0
289043,828,0,0,0.0,0
289079,829,0,0,0.0,0
289115,830,0,0,0.0,0
289151,831,0,0,0.0,0
289187,832,0,0,0.0,0
289223,833,0,0,0.0,0
289259,834,0,0,0.0,0
289295,835,0,0,0.0,0
289331,836,0,0,0.0,0
289367,837,0,0,0.0,0
289403,838,0,0,0.0,0
289439,839,0,0,0.0,0
289475,840,0,0,0.0,0
289511,841,0,0,0.0,0
289547,842,0,0,0.0,0
289583,843,0,0,0.0,0
289619,844,0,0,0.0,0
289655,845,0,0,0.0,0
289691,846,0,0,0.0,0
289727,847,0,0,0.0,0
289763,848,0,0,0.0,0
289799,849,0,0,0.0,0
289835,850,0,0,0.0,0
289871,851,0,0,0.0,0
289907,852,0,0,0.0,0
289943,853,0,0,0.0,0
289979,854,0,0,0.0,0
290015,855,0,0,0.0,0
290051,856,0,0,0.0,0
290087,857,0,0,0.0,0
290123,858,0,0,0.0,0
290159,859,0,0,0.0,0
290195,860,0,0,0.0,0
290231,861,0,0,0.0,0
290267,862,0,0,0.0,0
290303,863,0,0,0.0,0
290339,864,0,0,0.0,0
290375,865,0,0,0.0,0
290411,866,0,0,0.0,0
290447,867,0,0,0.0,0
290483,868,0,0,0.0,0
290519,869,0,0,0.0,0
290555,870,0,0,0.0,0
290591,871,0,0,0.0,0
290627,872,0,0,0.0,0
290663,873,0,0,0.0,0
290699,874,0,0,0.0,0
290735,875,0,0,0.0,0
290771,876,0,0,0.0,0
290807,877,0,0,0.0,0
290843,878,0,0,0.0,0
290879,879,0,0,0.0,0
290915,880,0,0,0.0,0
290951,881,0,0,0.0,0
290987,882,0,0,0.0,0
291023,883,0,0,0.0,0
291059,884,0,0,0.0,0
291095,885,0,0,0.0,0
291131,886,0,0,0.0,0
291167,887,0,0,0.0,0
291203,888,0,0,0.0,0
291239,889,0,0,0.0,0
291275,890,0,0,0.0,0
291311,891,0,0,0.0,0
291347,892,0,0,0.0,0
291383,893,0,0,0.0,0
291419,894,0,0,0.0,0
291455,895,0,0,0.0,0
291491,896,0,0,0.0,0
291527,897,0,0,0.0,0
291563,898,0,0,0.0,0
291599,899,0,0,0.0,0
291635,900,0,0,0.0,0
291671,901,0,0,0.0,0
291707,902,0,0,0.0,0
291743,903,0,0,0.0,0
291779,904,0,0,0.0,0
291815,905,0,0,0.0,0
291851,906,0,0,0.0,0
291887,907,0,0,0.0,0
291923,908,0,0,0.0,0
291959,909,0,0,0.0,0
291995,910,0,0,0.0,0
292031,911,0,0,0.0,0
292067,912,0,0,0.0,0
292103,913,0,0,0.0,0
292139,914,0,0,0.0,0
292175,915,0,0,0.0,0
292211,916,0,0,0.0,0
292247,917,0,0,0.0,0
292283,918,0,0,0.0,0
292319,919,0,0,0.0,0
292355,920,0,0,0.0,0
292391,921,0,0,0.0,0
292427,922,0,0,0.0,0
292463,923,0,0,0.0,0
292499,924,0,0,0.0,0
292535,925,0,0,0.0,0
292571,926,0,0,0.0,0
292607,927,0,0,0.0,0
292643,928,0,0,0.0,0
292679,929,0,0,0.0,0
292715,930,0,0,0.0,0
292751,931,0,0,0.0,0
292787,932,0,0,0.0,0
292823,933,0,0,0.0,0
292859,934,0,0,0.0,0
292895,935,0,0,0.0,0
292931,936,0,0,0.0,0
292967,937,0,0,0.0,0
293003,938,0,0,0.0,0
293039,939,0,0,0.0,0
293075,940,0,0,0.0,0
293111,941,0,0,0.0,0
293147,942,0,0,0.0,0
293183,943,0,0,0.0,0
293219,944,0,0,0.0,0
293255,945,0,0,0.0,0
293291,946,0,0,0.0,0
293327,947,0,0,0.0,0
293363,948,0,0,0.0,0
293399,949,0,0,0.0,0
293435,950,0,0,0.0,0
293471,951,0,0,0.0,0
293507,952,0,0,0.0,0
293543,953,0,0,0.0,0
293579,954,0,0,0.0,0
293615,955,0,0,0.0,0
293651,956,0,0,0.0,0
293687,957,0,0,0.0,0
293723,958,0,0,0.0,0
293759,959,0,0,0.0,0
293795,960,0,0,0.0,0
293831,961,0,0,0.0,0
293867,962,0,0,0.0,0
293903,963,0,0,0.0,0
293939,964,0,0,0.0,0
293975,965,0,0,0.0,0
294011,966,0,0,0.0,0
294047,967,0,0,0.0,0
294083,968,0,0,0.0,0
294119,969,0,0,0.0,0
294155,970,0,0,0.0,0
294191,971,0,0,0.0,0
294227,972,0,0,0.0,0
294263,973,0,0,0.0,0
294299,974,0,0,0.0,0
294335,975,0,0,0.0,0
294371,976,0,0,0.0,0
294407,977,0,0,0.0,0
294443,978,0,0,0.0,0
294479,979,0,0,0.0,0
294515,980,0,0,0.0,0
294551,981,0,0,0.0,0
294587,982,0,0,0.0,0
294623,983,0,0,0.0,0
294659,984,0,0,0.0,0
294695,985,0,0,0.0,0
294731,986,0,0,0.0,0
294767,987,0,0,0.0,0
294803,988,0,0,0.0,0
294839,989,0,0,0.0,0
294875,990,0,0,0.0,0
294911,991,0,0,0.0,0
294947,992,0,0,0.0,0
294983,993,0,0,0.0,0
295019,994,0,0,0.0,0
295055,995,0,0,0.0,0
295091,996,0,0,0.0,0
295127,997,0,0,0.0,0
295163,998,0,0,0.0,0
295199,999,0,0,0.0,0
295235,1000,0,0,0.0,0
295271,1001,0,0,0.0,0
295307,1002,0,0,0.0,0
295343,1003,0,0,0.0,0
295379,1004,0,0,0.0,0
295415,1005,0,0,0.0,0
295451,1006,0,0,0.0,0
295487,1007,0,0,0.0,0
295523,1008,0,0,0.0,0
295559,1009,0,0,0.0,0
295595,1010,0,0,0.0,0
295631,1011,0,0,0.0,0
295667,1012,0,0,0.0,0
295703,1013,0,0,0.0,0
295739,1014,0,0,0.0,0
295775,1015,0,0,0.0,0
295811,1016,0,0,0.0,0
295847,1017,0,0,0.0,0
295883,1018,0,0,0.0,0
295919,1019,0,0,0.0,0
295955,1020,0,0,0.0,0
295991,1021,0,0,0.0,0
296027,1022,0,0,0.0,0
296063,1023,0,0,0.0,0
296099,1024,0,0,0.0,0
296135,1025,0,0,0.0,0
296171,1026,0,0,0.0,0
296207,1027,0,0,0.0,0
296243,1028,0,0,0.0,0
296279,1029,0,0,0.0,0
296315,1030,0,0,0.0,0
296351,1031,0,0,0.0,0
296387,1032,0,0,0.0,0
296423,1033,0,0,0.0,0
296459,1034,0,0,0.0,0
296495,1035,0,0,0.0,0
296531,1036,0,0,0.0,0
296567,1037,0,0,0.0,0
296603,1038,0,0,0.0,0
296639,1039,0,0,0.0,0
296675,1040,0,0,0.0,0
296711,1041,0,0,0.0,0
296747,1042,0,0,0.0,0
296783,1043,0,0,0.0,0
296819,1044,0,0,0.0,0
296855,1045,0,0,0.0,0
296891,1046,0,0,0.0,0
296927,1047,0,0,0.0,0
296963,1048,0,0,0.0,0
296999,1049,0,0,0.0,0
297035,1050,0,0,0.0,0
297071,1051,0,0,0.0,0
297107,1052,0,0,0.0,0
297143,1053,0,0,0.0,0
297179,1054,0,0,0.0,0
297215,1055,0,0,0.0,0
297251,1056,0,0,0.0,0
297287,1057,0,0,0.0,0
297323,1058,0,0,0.0,0
297359,1059,0,0,0.0,0
297395,1060,0,0,0.0,0
297431,1061,0,0,0.0,0
297467,1062,0,0,0.0,0
297503,1063,0,0,0.0,0
297539,1064,0,0,0.0,0
297575,1065,0,0,0.0,0
297611,1066,0,0,0.0,0
297647,1067,0,0,0.0,0
297683,1068,0,0,0.0,0
297719,1069,0,0,0.0,0
297755,1070,0,0,0.0,0
297791,1071,0,0,0.0,0
297827,1072,0,0,0.0,0
297863,1073,0,0,0.0,0
297899,1074,0,0,0.0,0
297935,1075,0,0,0.0,0
297971,1076,0,0,0.0,0
298007,1077,0,0,0.0,0
298043,1078,0,0,0.0,0
298079,1079,0,0,0.0,0
298115,1080,0,0,0.0,0
298151,1081,0,0,0.0,0
298187,1082,0,0,0.0,0
298223,1083,0,0,0.0,0
298259,1084,0,0,0.0,0
298295,1085,0,0,0.0,0
298331,1086,0,0,0.0,0
298367,1087,0,0,0.0,0
298403,1088,0,0,0.0,0
298439,1089,0,0,0.0,0
298475,1090,0,0,0.0,0
298511,1091,0,0,0.0,0
298547,1092,0,0,0.0,0
298583,1093,0,0,0.0,0
298619,1094,0,0,0.0,0
298655,1095,0,0,0.0,0
298691,1096,0,0,0.0,0
298727,1097,0,0,0.0,0
298763,1098,0,0,0.0,0
298799,1099,0,0,0.0,0
298835,1100,0,0,0.0,0
298871,1101,0,0,0.0,0
298907,1102,0,0,0.0,0
298943,1103,0,0,0.0,0
298979,1104,0,0,0.0,0
299015,1105,0,0,0.0,0
299051,1106,0,0,0.0,0
299087,1107,0,0,0.0,0
299123,1108,0,0,0.0,0
299159,1109,0,0,0.0,0
299195,1110,0,0,0.0,0
299231,1111,0,0,0.0,0
299267,1112,0,0,0.0,0
299303,1113,0,0,0.0,0
299339,1114,0,0,0.0,0
299375,1115,0,0,0.0,0
299411,1116,0,0,0.0,0
299447,1117,0,0,0.0,0
299483,1118,0,0,0.0,0
299519,1119,0,0,0.0,0
299555,1120,0,0,0.0,0
299591,1121,0,0,0.0,0
299627,1122,0,0,0.0,0
299663,1123,0,0,0.0,0
299699,1124,0,0,0.0,0
299735,1125,0,0,0.0,0
299771,1126,0,0,0.0,0
299807,1127,0,0,0.0,0
299843,1128,0,0,0.0,0
299879,1129,0,0,0.0,0
299915,1130,0,0,0.0,0
299951,1131,0,0,0.0,0
299987,1132,0,0,0.0,0
300023,1133,0,0,0.0,0
300059,1134,0,0,0.0,0
300095,1135,0,0,0.0,0
300131,1136,0,0,0.0,0
300167,1137,0,0,0.0,0
300203,1138,0,0,0.0,0
300239,1139,0,0,0.0,0
300275,1140,0,0,0.0,0
300311,1141,0,0,0.0,0
300347,1142,0,0,0.0,0
300383,1143,0,0,0.0,0
300419,1144,0,0,0.0,0
300455,1145,0,0,0.0,0
300491,1146,0,0,0.0,0
300527,1147,0,0,0.0,0
300563,1148,0,0,0.0,0
300599,1149,0,0,0.0,0
300635,1150,0,0,0.0,0
300671,1151,0,0,0.0,0
300707,1152,0,0,0.0,0
300743,1153,0,0,0.0,0
300779,1154,0,0,0.0,0
300815,1155,0,0,0.0,0
300851,1156,0,0,0.0,0
300887,1157,0,0,0.0,0
300923,1158,0,0,0.0,0
300959,1159,0,0,0.0,0
300995,1160,0,0,0.0,0
301031,1161,0,0,0.0,0
301067,1162,0,0,0.0,0
301103,1163,0,0,0.0,0
301139,1164,0,0,0.0,0
301175,1165,0,0,0.0,0
301211,1166,0,0,0.0,0
301247,1167,0,0,0.0,0
301283,1168,0,0,0.0,0
301319,1169,0,0,0.0,0
301355,1170,0,0,0.0,0
301391,1171,0,0,0.0,0
301427,1172,0,0,0.0,0
301463,1173,0,0,0.0,0
301499,1174,0,0,0.0,0
301535,1175,0,0,0.0,0
301571,1176,0,0,0.0,0
301607,1177,0,0,0.0,0
301643,1178,0,0,0.0,0
301679,1179,0,0,0.0,0
301715,1180,0,0,0.0,0
301751,1181,0,0,0.0,0
301787,1182,0,0,0.0,0
301823,1183,0,0,0.0,0
301859,1184,0,0,0.0,0
301895,1185,0,0,0.0,0
301931,1186,0,0,0.0,0
301967,1187,0,0,0.0,0
302003,1188,0,0,0.0,0
302039,1189,0,0,0.0,0
302075,1190,0,0,0.0,0
302111,1191,0,0,0.0,0
302147,1192,0,0,0.0,0
302183,1193,0,0,0.0,0
302219,1194,0,0,0.0,0
302255,1195,0,0,0.0,0
302291,1196,0,0,0.0,0
302327,1197,0,0,0.0,0
302363,1198,0,0,0.0,0
302399,1199,0,0,0.0,0
302435,1200,0,0,0.0,0
302471,1201,0,0,0.0,0
302507,1202,0,0,0.0,0
302543,1203,0,0,0.0,0
302579,1204,0,0,0.0,0
302615,1205,0,0,0.0,0
302651,1206,0,0,0.0,0
302687,1207,0,0,0.0,0
302723,1208,0,0,0.0,0
302759,1209,0,0,0.0,0
302795,1210,0,0,0.0,0
302831,1211,0,0,0.0,0
302867,1212,0,0,0.0,0
302903,1213,0,0,0.0,0
302939,1214,0,0,0.0,0
302975,1215,0,0,0.0,0
303011,1216,0,0,0.0,0
303047,1217,0,0,0.0,0
303083,1218,0,0,0.0,0
303119,1219,0,0,0.0,0
303155,1220,0,0,0.0,0
303191,1221,0,0,0.0,0
303227,1222,0,0,0.0,0
303263,1223,0,0,0.0,0
303299,1224,0,0,0.0,0
303335,1225,0,0,0.0,0
303371,1226,0,0,0.0,0
303407,1227,0,0,0.0,0
303443,1228,0,0,0.0,0
303479,1229,0,0,0.0,0
303515,1230,0,0,0.0,0
303551,1231,0,0,0.0,0
303587,1232,0,0,0.0,0
303623,1233,0,0,0.0,0
303659,1234,0,0,0.0,0
303695,1235,0,0,0.0,0
303731,1236,0,0,0.0,0
303767,1237,0,0,0.0,0
303803,1238,0,0,0.0,0
303839,1239,0,0,0.0,0
303875,1240,0,0,0.0,0
303911,1241,0,0,0.0,0
303947,1242,0,0,0.0,0
303983,1243,0,0,0.0,0
304019,1244,0,0,0.0,0
304055,1245,0,0,0.0,0
304091,1246,0,0,0.0,0
304127,1247,0,0,0.0,0
304163,1248,0,0,0.0,0
304199,1249,0,0,0.0,0
304235,1250,0,0,0.0,0
304271,1251,0,0,0.0,0
304307,1252,0,0,0.0,0
304343,1253,0,0,0.0,0
304379,1254,0,0,0.0,0
304415,1255,0,0,0.0,0
304451,1256,0,0,0.0,0
304487,1257,0,0,0.0,0
304523,1258,0,0,0.0,0
304559,1259,0,0,0.0,0
304595,1260,0,0,0.0,0
304631,1261,0,0,0.0,0
304667,1262,0,0,0.0,0
304703,1263,0,0,0.0,0
304739,1264,0,0,0.0,0
304775,1265,0,0,0.0,0
304811,1266,0,0,0.0,0
304847,1267,0,0,0.0,0
304883,1268,0,0,0.0,0
304919,1269,0,0,0.0,0
304955,1270,0,0,0.0,0
304991,1271,0,0,0.0,0
305027,1272,0,0,0.0,0
305063,1273,0,0,0.0,0
305099,1274,0,0,0.0,0
305135,1275,0,0,0.0,0
305171,1276,0,0,0.0,0
305207,1277,0,0,0.0,0
305243,1278,0,0,0.0,0
305279,1279,0,0,0.0,0
305315,1280,0,0,0.0,0
305351,1281,0,0,0.0,0
305387,1282,0,0,0.0,0
305423,1283,0,0,0.0,0
305459,1284,0,0,0.0,0
305495,1285,0,0,0.0,0
305531,1286,0,0,0.0,0
305567,1287,0,0,0.0,0
305603,1288,0,0,0.0,0
305639,1289,0,0,0.0,0
305675,1290,0,0,0.0,0
305711,1291,0,0,0.0,0
305747,1292,0,0,0.0,0
305783,1293,0,0,0.0,0
305819,1294,0,0,0.0,0
305855,1295,0,0,0.0,0
305891,1296,0,0,0.0,0
305927,1297,0,0,0.0,0
305963,1298,0,0,0.0,0
305999,1299,0,0,0.0,0
306035,1300,0,0,0.0,0
306071,1301,0,0,0.0,0
306107,1302,0,0,0.0,0
306143,1303,0,0,0.0,0
306179,1304,0,0,0.0,0
306215,1305,0,0,0.0,0
306251,1306,0,0,0.0,0
306287,1307,0,0,0.0,0
306323,1308,0,0,0.0,0
306359,1309,0,0,0.0,0
306395,1310,0,0,0.0,0
306431,1311,0,0,0.0,0
306467,1312,0,0,0.0,0
306503,1313,0,0,0.0,0
306539,1314,0,0,0.0,0
306575,1315,0,0,0.0,0
306611,1316,0,0,0.0,0
306647,1317,0,0,0.0,0
306683,1318,0,0,0.0,0
306719,1319,0,0,0.0,0
306755,1320,0,0,0.0,0
306791,1321,0,0,0.0,0
306827,1322,0,0,0.0,0
306863,1323,0,0,0.0,0
306899,1324,0,0,0.0,0
306935,1325,0,0,0.0,0
306971,1326,0,0,0.0,0
307007,1327,0,0,0.0,0
307043,1328,0,0,0.0,0
307079,1329,0,0,0.0,0
307115,1330,0,0,0.0,0
307151,1331,0,0,0.0,0
307187,1332,0,0,0.0,0
307223,1333,0,0,0.0,0
307259,1334,0,0,0.0,0
307295,1335,0,0,0.0,0
307331,1336,0,0,0.0,0
307367,1337,0,0,0.0,0
307403,1338,0,0,0.0,0
307439,1339,0,0,0.0,0
307475,1340,0,0,0.0,0
307511,1341,0,0,0.0,0
307547,1342,0,0,0.0,0
307583,1343,0,0,0.0,0
307619,1344,0,0,0.0,0
307655,1345,0,0,0.0,0
307691,1346,0,0,0.0,0
307727,1347,0,0,0.0,0
307763,1348,0,0,0.0,0
307799,1349,0,0,0.0,0
307835,1350,0,0,0.0,0
307871,1351,0,0,0.0,0
307907,1352,0,0,0.0,0
307943,1353,0,0,0.0,0
307979,1354,0,0,0.0,0
308015,1355,0,0,0.0,0
308051,1356,0,0,0.0,0
308087,1357,0,0,0.0,0
308123,1358,0,0,0.0,0
308159,1359,0,0,0.0,0
308195,1360,0,0,0.0,0
308231,1361,0,0,0.0,0
308267,1362,0,0,0.0,0
308303,1363,0,0,0.0,0
308339,1364,0,0,0.0,0
308375,1365,0,0,0.0,0
308411,1366,0,0,0.0,0
308447,1367,0,0,0.0,0
308483,1368,0,0,0.0,0
308519,1369,0,0,0.0,0
308555,1370,0,0,0.0,0
308591,1371,0,0,0.0,0
308627,1372,0,0,0.0,0
